observed_at_utc,asset,asset_name,asset_group,pair_symbol,clue_label,internal_database_label,signal_family,clue_definition,evidence_source,evidence_mode,regime,hard_block,price_at_observation,prior_1h_return_pct,prior_4h_return_pct,prior_24h_return_pct,distance_from_prior_24h_high_pct,distance_from_prior_24h_low_pct,forward_1h_raw_pct,forward_4h_raw_pct,forward_24h_raw_pct,estimated_cost_pct,forward_4h_after_cost_pct,positive_after_costs_4h,max_favorable_4h_pct,max_adverse_4h_pct,reason,public_run_id
2026-06-20T14:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1.1402,-0.41,-0.97,0.14,-1.18,1.24,0.44,0.18,0.31,0.25,-0.07,no,1.23,-0.63,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.1618,0.43,-0.8,0.12,-1.82,1.06,0.19,-0.68,0.12,0.25,-0.93,no,0.87,-1.05,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,6.1,-0.16,-1.77,-0.16,-2.4,7.39,0.66,-0.33,3.61,0.25,-0.58,no,0.98,-0.49,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,63881.93,0.87,0.43,1.17,0.07,1.71,0.32,-0.23,0.28,0.25,-0.48,no,0.67,-0.33,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.08366,0.53,-0.25,0.75,-0.68,1.23,-0.01,-0.72,-0.37,0.25,-0.97,no,0.55,-1.1,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.963,0.63,-0.1,-0.1,-1.03,1.48,0.52,-0.62,0.42,0.25,-0.87,no,0.83,-0.93,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,1731.41,0.91,0.33,1.53,0,2.33,0.42,-0.4,-0.28,0.25,-0.65,no,0.94,-0.72,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.0801,0.45,-0.26,0.31,-1.52,0.92,0.26,-0.27,-0.1,0.25,-0.52,no,0.65,-0.42,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,7.931,0.78,-0.26,0.49,-0.91,1.12,0.34,-0.63,0.33,0.25,-0.88,no,0.88,-0.93,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,44.14,0.2,-0.29,0.16,-0.94,1.03,0.32,-0.18,2.7,0.25,-0.43,no,0.61,-0.61,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.00000469,0.21,-0.42,-1.26,-1.88,0.43,0.43,0,0.21,0.25,-0.25,no,0.85,-0.21,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,71.87,1.05,0.32,4.04,-0.72,4.81,0.11,-0.26,2.99,0.25,-0.51,no,0.93,-1.2,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.215358,0.86,-0.63,-2.27,-3.9,2.37,0.05,-1.59,0.64,0.25,-1.84,no,0.92,-1.93,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T15:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,1.1452,0.45,-0.29,0.86,-0.75,1.69,0.38,-0.38,0.1,0.25,-0.63,no,0.79,-0.67,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.1621,0.19,-0.37,0.31,-1.64,1.38,-0.25,-0.56,0,0.25,-0.81,no,0.12,-1.23,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,6.14,0.66,-0.16,0.33,-1.76,8.1,-0.16,-0.49,2.93,0.25,-0.74,no,0,-1.3,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,64086.07,0.32,0.74,1.48,0.01,2.04,-0.18,-0.34,0.09,0.25,-0.59,no,0.03,-0.65,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.08365,-0.01,-0.18,0.64,-0.69,1.31,-0.35,-0.48,-0.37,0.25,-0.73,no,0,-1.09,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.968,0.62,0.52,0.1,-0.51,2.11,-0.31,-1.03,0,0.25,-1.28,no,-0.1,-1.45,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,1738.7,0.41,0.78,1.91,-0.34,2.76,-0.38,-0.67,-0.57,0.25,-0.92,no,0.02,-1.14,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.08031,0.3,0.36,-1.21,-1.27,1.3,0.36,-0.29,-0.17,0.25,-0.54,no,0.39,-0.68,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,7.958,0.33,0.35,0.76,-0.57,1.75,-0.03,-0.84,0.21,0.25,-1.09,no,0.01,-1.27,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,44.28,0.34,0.14,-0.29,-0.63,1.35,0,-0.45,3.64,0.25,-0.7,no,0.18,-0.93,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.00000471,0.21,0,-1.26,-1.46,1.07,0,-0.21,-0.42,0.25,-0.46,no,0.21,-0.64,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,71.95,0.08,0.33,3.87,-0.61,4.93,-0.49,-0.24,2.93,0.25,-0.49,no,0.06,-1.31,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.215464,0.11,0.26,-3.03,-3.85,2.42,-1.18,-1.41,0.25,0.25,-1.66,no,0.08,-1.98,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T16:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,1.1495,0.38,0.26,1.21,-0.37,2.07,-0.15,-0.58,-0.1,0.25,-0.83,no,0.03,-1.04,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.1617,-0.25,-0.49,0.81,-1.88,1.13,-0.49,-0.25,-0.19,0.25,-0.5,no,0.06,-0.99,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,6.13,0,-0.49,0.82,-1.92,7.92,-0.33,0,2.28,0.25,-0.25,no,0.16,-1.14,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,63967.89,-0.19,0.59,1.68,-0.54,1.85,-0.34,-0.17,0.15,0.25,-0.42,no,0,-0.47,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.08336,-0.35,-0.48,0.6,-1.03,0.96,-0.43,-0.08,0.14,0.25,-0.33,no,0.02,-0.74,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.965,-0.21,0.21,1.15,-0.82,1.79,-0.52,-0.52,-0.21,0.25,-0.77,no,0,-1.14,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1732.09,-0.38,0.4,2.18,-0.89,2.37,-0.43,-0.2,-0.35,0.25,-0.45,no,-0.01,-0.76,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.0806,0.34,0.89,0.44,-0.85,1.66,-0.62,-0.67,-0.99,0.25,-0.92,no,-0.06,-1.04,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,7.956,-0.04,0.47,1.21,-0.6,1.73,-0.74,-0.73,-0.18,0.25,-0.98,no,0.04,-1.24,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,44.28,0,0.07,0.02,-0.63,1.35,-0.7,-0.34,2.33,0.25,-0.59,no,0.02,-0.93,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.00000471,-0.21,0.21,-0.63,-1.46,1.07,-0.21,0,-0.42,0.25,-0.25,no,0.21,-0.64,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,71.6,-0.5,0.17,4.28,-1.3,4.42,-0.17,0.47,3.7,0.25,0.22,yes,0.52,-0.82,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.212919,-1.21,-0.87,-3.05,-4.99,1.21,-0.55,-0.01,0.17,0.25,-0.26,no,0.23,-0.81,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T17:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1.1478,-0.16,0.25,1.63,-0.55,1.92,-0.49,-0.32,-0.37,0.25,-0.57,no,-0.02,-0.9,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.1609,-0.56,-0.12,-0.43,-2.37,0.63,-0.12,0.62,0.25,0.25,0.37,yes,0.93,-0.19,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,6.11,-0.33,0,2,-2.24,7.57,-0.49,0.98,2.13,0.25,0.73,yes,1.31,-0.82,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,63751.18,-0.33,0.66,0.98,-0.87,1.5,-0.03,0.29,0.49,0.25,0.04,yes,0.42,-0.07,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.083,-0.44,-0.26,-0.34,-1.46,0.52,0.07,0.51,0.36,0.25,0.26,yes,0.65,0.01,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.96,-0.52,0.31,-0.1,-1.34,1.27,-0.31,0.63,0.1,0.25,0.38,yes,0.83,-0.42,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1724.58,-0.42,0.51,1.25,-1.32,1.93,0,0.49,0.04,0.25,0.24,yes,0.64,-0.11,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.0801,-0.56,0.45,-0.55,-1.06,1.03,-0.27,0,-0.5,0.25,-0.25,no,0.39,-0.29,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,7.897,-0.78,0.34,-0.05,-1.34,0.97,-0.2,0.3,0.46,0.25,0.05,yes,0.44,-0.29,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,43.97,-0.72,-0.18,-0.34,-0.99,0.64,0.2,0.75,2.66,0.25,0.5,yes,0.86,-0.02,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.0000047,0,0.43,-1.67,-1.67,0.86,-0.21,0.64,-0.43,0.25,0.39,yes,0.64,-0.21,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,71.48,-0.17,0.51,3.21,-1.46,4.24,0.28,1.19,3.75,0.25,0.94,yes,1.25,-0.03,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.211751,-0.53,-0.83,-4.24,-4.76,0.66,0.09,0.96,0.3,0.25,0.71,yes,1.28,-0.09,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T18:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1.1422,-0.47,0.18,0.62,-1.04,1.42,-0.12,0.35,-0.08,0.25,0.1,yes,0.54,-0.32,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.1607,-0.12,-0.68,-0.25,-2.49,0.5,0.31,1.43,0.75,0.25,1.18,yes,1.68,-0.06,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,6.08,-0.65,-0.33,2.88,-2.72,7.04,0.49,2.63,2.96,0.25,2.38,yes,2.8,-0.33,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,63734.81,-0.03,-0.23,1.09,-0.9,1.37,0.21,0.73,0.64,0.25,0.48,yes,0.85,-0.03,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.08306,0.06,-0.72,-0.02,-1.39,0.59,0.23,0.83,0.41,0.25,0.58,yes,1.04,-0.02,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.957,-0.31,-0.52,0.31,-1.64,0.95,0.1,1.67,0.84,0.25,1.42,yes,1.78,-0.1,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1724.51,-0.01,-0.41,1.37,-1.32,1.64,0.15,0.96,0.52,0.25,0.71,yes,1.13,-0.11,Regime asset only.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.07988,-0.3,-0.24,-0.44,-1.14,0.76,0.25,0.8,-0.18,0.25,0.55,yes,0.88,0.03,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,7.881,-0.22,-0.64,-0.01,-1.54,0.77,0.13,1.26,0.84,0.25,1.01,yes,1.57,-0.09,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,44.06,0.2,-0.16,-0.25,-0.79,0.85,0.05,0.93,2.29,0.25,0.68,yes,1.2,-0.14,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.00000469,0,-0.21,-1.26,-1.88,0.64,0.21,1.07,0,0.25,0.82,yes,1.28,0,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,71.68,0.28,-0.29,3.88,-1.19,4.4,0.14,2.51,3.4,0.25,2.26,yes,3.53,-0.22,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.211932,0.08,-1.53,-4.13,-4.67,0.74,0.23,2.06,0.72,0.25,1.81,yes,2.85,-0.18,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-20T19:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1.1408,-0.12,-0.38,0.81,-1.16,1.3,0.18,0.93,0.31,0.25,0.68,yes,1.18,-0.2,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-20T20:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.1612,0.31,-0.56,0.25,-2.18,0.81,0.06,1.12,0.37,0.25,0.87,yes,1.55,-0.19,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
